run,generation,avg_fitness,best_fitness,success_rate,episodes,vanilla_ppo_clears,approx_mean_ep_len,ppo_entropy
v27_seed1,59,2841.13006804261,4320.42822265625,0.7088607594936709,79,56,777.7215189873418,0.7231700420379639
v27_seed1,60,2306.204330444336,4303.2197265625,0.52,100,52,614.4,0.7067946195602417
v27_seed1,61,2059.002409595554,4311.3115234375,0.3983050847457627,118,47,520.6779661016949,0.7248647212982178
v27_seed1,62,2452.112794664171,4314.95068359375,0.7037037037037037,81,57,758.5185185185185,0.7849372625350952
v27_seed1,63,2502.5621230754446,4317.69921875,0.574468085106383,94,54,653.6170212765958,0.805334210395813
v27_seed1,64,2720.7751689237707,4319.7705078125,0.6588235294117647,85,56,722.8235294117648,0.8061173558235168
v27_seed1,65,2499.9167153731637,4317.1611328125,0.5652173913043478,92,52,667.8260869565217,0.7684289216995239
v27_seed1,66,3008.45182972223,4689.767578125,0.8309859154929577,71,59,865.3521126760563,0.7150039076805115
v27_seed1,67,3054.57476826718,4876.05712890625,0.7236842105263158,76,55,808.421052631579,0.7283696532249451
v27_seed1,68,3254.2729079555456,4436.63037109375,0.8169014084507042,71,58,865.3521126760563,0.7153319120407104
v27_seed1,69,3185.908036702474,4317.59033203125,0.7733333333333333,75,58,819.2,0.7325325012207031
v27_seed1,70,3085.4598384602864,4886.1259765625,0.7733333333333333,75,58,819.2,0.6517684459686279
v27_seed1,71,3147.08979448591,4319.31982421875,0.8428571428571429,70,59,877.7142857142857,0.6956402063369751
v27_seed1,72,3146.1010797119143,4354.05224609375,0.7466666666666667,75,56,819.2,0.6993675827980042
v27_seed1,73,3051.962825076681,4403.765625,0.7887323943661971,71,56,865.3521126760563,0.6440258026123047
v27_seed1,74,3290.539483388265,4403.78076171875,0.8055555555555556,72,58,853.3333333333334,0.7204015851020813
v27_seed1,75,2874.009906005859,4605.42041015625,0.7466666666666667,75,56,819.2,0.6655430793762207
v27_seed1,76,3022.2386866675483,4703.9228515625,0.8333333333333334,72,60,853.3333333333334,0.5919833183288574
v27_seed1,77,3021.0416605096116,4316.18994140625,0.7631578947368421,76,58,808.421052631579,0.5783025622367859
v27_seed1,78,3308.122154343296,4316.41845703125,0.8309859154929577,71,59,865.3521126760563,0.6361219882965088
v27_seed1,79,2981.3994282467265,4317.31103515625,0.7746478873239436,71,55,865.3521126760563,0.5535579919815063
v27_seed1,80,2955.1606825791396,4720.77783203125,0.7272727272727273,77,56,797.922077922078,0.6342718601226807
v27_seed1,81,2347.125303445403,4368.3291015625,0.5567010309278351,97,54,633.4020618556701,0.6014173030853271
v27_seed1,82,2588.5826254658314,4317.62841796875,0.6436781609195402,87,56,706.2068965517242,0.5670148134231567
v27_seed1,83,2946.854631668482,4453.892578125,0.7435897435897436,78,58,787.6923076923077,0.5404727458953857
v27_seed1,84,2840.9059286235292,4317.3603515625,0.7037037037037037,81,57,758.5185185185185,0.5256583094596863
v27_seed1,85,2793.4308000395567,4317.47802734375,0.7215189873417721,79,57,777.7215189873418,0.5141575336456299
v27_seed1,86,2882.0780052771934,4319.71826171875,0.7307692307692307,78,57,787.6923076923077,0.5244974493980408
v27_seed1,87,2807.524086389786,4443.4345703125,0.717948717948718,78,56,787.6923076923077,0.4955863952636719
v27_seed1,88,2770.518524169922,4317.85107421875,0.7125,80,57,768.0,0.49581480026245117
v27_seed1,89,2401.4986874159945,4871.49658203125,0.5913978494623656,93,55,660.6451612903226,0.4625101089477539
v27_seed1,90,2474.3297860057082,4550.4365234375,0.5773195876288659,97,56,633.4020618556701,0.47458142042160034
v27_seed1,91,2671.609433260831,4708.89892578125,0.625,88,55,698.1818181818181,0.4629114270210266
v27_seed1,92,2710.9317522915926,4706.01953125,0.6590909090909091,88,58,698.1818181818181,0.48363661766052246
v27_seed1,93,2713.9437325371637,4360.19970703125,0.5888888888888889,90,53,682.6666666666666,0.4418520927429199
v27_seed1,94,2636.6232113893006,4365.52099609375,0.6551724137931034,87,57,706.2068965517242,0.43821144104003906
v27_seed1,95,2518.5517299777857,4405.76953125,0.5384615384615384,91,49,675.1648351648352,0.37520885467529297
v27_seed1,96,2764.29250201057,4440.80126953125,0.6588235294117647,85,56,722.8235294117648,0.4580799341201782
v27_seed1,97,2634.6117448352634,4368.8525390625,0.6904761904761905,84,58,731.4285714285714,0.3812491297721863
v27_seed1,98,2447.2145154167624,4369.529296875,0.6588235294117647,85,56,722.8235294117648,0.42824649810791016
v27_seed1,99,2100.188121762483,4367.6181640625,0.45217391304347826,115,52,534.2608695652174,0.37101972103118896
v27_seed1,100,2537.730105751439,4368.89990234375,0.5684210526315789,95,54,646.7368421052631,0.38514846563339233
v27_seed1,101,2338.248445043024,4454.7451171875,0.5094339622641509,106,54,579.622641509434,0.3756355941295624
v27_seed1,102,2255.618746054293,4710.21923828125,0.5252525252525253,99,52,620.6060606060606,0.3800509572029114
v27_seed1,103,2529.1348037719727,4370.4892578125,0.5510204081632653,98,54,626.9387755102041,0.36359238624572754
v27_seed1,104,2537.890380516481,4875.05517578125,0.5842696629213483,89,52,690.3370786516854,0.33700141310691833
v27_seed1,105,2083.083270130987,4454.70068359375,0.41739130434782606,115,48,534.2608695652174,0.34317657351493835
v27_seed1,106,2382.9546798234132,4718.4892578125,0.5670103092783505,97,55,633.4020618556701,0.3461238443851471
v27_seed1,107,1882.8078575134277,4317.837890625,0.43103448275862066,116,50,529.6551724137931,0.3778938055038452
v27_seed1,108,1950.2831275753858,4379.08154296875,0.37398373983739835,123,46,499.5121951219512,0.32729092240333557
v27_seed1,109,2230.7227453366672,4368.45947265625,0.5252525252525253,99,52,620.6060606060606,0.33556830883026123
v27_seed1,110,1863.0241564734508,4707.52099609375,0.3728813559322034,118,44,520.6779661016949,0.3675260543823242
v27_seed1,111,2002.1083117229182,4875.3564453125,0.34146341463414637,123,42,499.5121951219512,0.27416756749153137
v27_seed1,112,2078.9668725536717,4378.33154296875,0.33064516129032256,124,41,495.48387096774195,0.3408089280128479
v27_seed1,113,2233.332867460431,4367.65966796875,0.46226415094339623,106,49,579.622641509434,0.2849900424480438
v27_seed1,114,1974.7437381581362,4367.35888671875,0.41025641025641024,117,48,525.1282051282051,0.2782933712005615
v27_seed1,115,1949.0240297059754,4403.8037109375,0.43243243243243246,111,48,553.5135135135135,0.2819461226463318
v27_seed1,116,1995.5483469831834,4373.62109375,0.42201834862385323,109,46,563.6697247706422,0.32073158025741577
v27_seed1,117,1891.5312032613667,4318.5283203125,0.35135135135135137,111,39,553.5135135135135,0.2988608479499817
v27_seed1,118,1786.1311574083693,4880.53662109375,0.24822695035460993,141,35,435.74468085106383,0.23643094301223755
v27_seed1,119,1862.6985043024613,4614.0908203125,0.3050847457627119,118,36,520.6779661016949,0.29588040709495544
v27_seed1,120,1893.0296586914062,4363.33203125,0.368,125,46,491.52,0.2913467288017273
v27_seed1,121,2016.9880131667223,4428.22509765625,0.34146341463414637,123,42,499.5121951219512,0.24611826241016388
v27_seed1,122,1653.7274320447766,4365.939453125,0.20270270270270271,148,30,415.13513513513516,0.2505325675010681
v27_seed1,123,1643.5529142739117,4315.8876953125,0.2318840579710145,138,32,445.2173913043478,0.25165534019470215
v27_seed1,124,1671.6169368007727,4443.173828125,0.2894736842105263,114,33,538.9473684210526,0.33257484436035156
v27_seed1,125,1845.6103764648437,4712.3994140625,0.336,125,42,491.52,0.29476818442344666
v27_seed1,126,1752.8646245424438,4708.72021484375,0.24489795918367346,147,36,417.9591836734694,0.2504473924636841
v27_seed1,127,1734.9672252188484,4458.09033203125,0.2446043165467626,139,34,442.0143884892086,0.29902318120002747
v27_seed1,128,1815.7487797065069,4709.58935546875,0.24161073825503357,149,36,412.3489932885906,0.26911014318466187
v27_seed1,129,1917.092903958834,4403.79248046875,0.33076923076923076,130,43,472.61538461538464,0.28233590722084045
v27_seed1,130,1757.0588017881307,4706.81982421875,0.21568627450980393,153,33,401.5686274509804,0.24200791120529175
v27_seed1,131,1755.4932839987162,4450.9013671875,0.22377622377622378,143,32,429.65034965034965,0.27738213539123535
v27_seed1,132,1908.3546775403872,4712.10986328125,0.3488372093023256,129,45,476.27906976744185,0.2903684079647064
v27_seed1,133,1846.706703407177,4707.47119140625,0.2318840579710145,138,32,445.2173913043478,0.2618628144264221
v27_seed1,134,1893.0396277065936,4367.81982421875,0.2413793103448276,145,35,423.7241379310345,0.23617686331272125
v27_seed1,135,1834.309639094426,4404.7939453125,0.3,130,39,472.61538461538464,0.271268755197525
v27_seed1,136,2072.6824914655117,4319.6181640625,0.38461538461538464,117,45,525.1282051282051,0.2575909495353699
v27_seed1,137,1783.8031377998188,4707.2919921875,0.2949640287769784,139,41,442.0143884892086,0.23286226391792297
v27_seed1,138,1627.9502199986937,4403.818359375,0.2229299363057325,157,35,391.3375796178344,0.24892182648181915
v27_seed1,139,1809.0573814572313,4316.54736328125,0.31496062992125984,127,40,483.7795275590551,0.23778808116912842
v27_seed1,140,1743.7766521998815,4406.353515625,0.2642857142857143,140,37,438.85714285714283,0.23467190563678741
v27_seed1,141,1793.5995181771211,4435.4013671875,0.26356589147286824,129,34,476.27906976744185,0.27361732721328735
v27_seed1,142,1694.3896283301237,4366.1787109375,0.2616822429906542,107,28,574.2056074766355,0.3133087754249573
v27_seed1,143,1746.093227575321,4403.80224609375,0.22772277227722773,101,23,608.3168316831683,0.2964467406272888
v27_seed1,144,1743.792338507516,4342.45263671875,0.19642857142857142,112,22,548.5714285714286,0.2963070869445801
v27_seed1,145,1729.3372298346626,4366.0498046875,0.12037037037037036,108,13,568.8888888888889,0.32919514179229736
v27_seed1,146,1622.9373182330214,4374.68212890625,0.12280701754385964,114,14,538.9473684210526,0.41734686493873596
v27_seed1,147,1614.704119873047,4612.9912109375,0.08181818181818182,110,9,558.5454545454545,0.4110143184661865
v27_seed1,148,1584.9289055832294,4195.51708984375,0.05042016806722689,119,6,516.3025210084033,0.3219737410545349
v27_seed1,149,1567.7742473057338,4283.849609375,0.06349206349206349,126,8,487.6190476190476,0.3359612822532654
v27_seed1,150,1537.0412529365167,3546.682373046875,0.013986013986013986,143,2,429.65034965034965,0.30889996886253357
v27_seed1,151,1508.1531002695967,3716.75048828125,0.024390243902439025,164,4,374.6341463414634,0.2561168372631073
v27_seed1,152,1421.7052602075332,3444.4423828125,0.0223463687150838,179,4,343.24022346368713,0.17687371373176575
v27_seed1,153,1520.6352026742263,3949.75048828125,0.0223463687150838,179,4,343.24022346368713,0.24232959747314453
v27_seed1,154,1511.6926196063007,4144.5556640625,0.04938271604938271,162,8,379.25925925925924,0.1801435947418213
v27_seed1,155,1476.0871437766334,3982.542236328125,0.030303030303030304,165,5,372.3636363636364,0.20334021747112274
v27_seed1,156,1620.2088578542073,4158.7646484375,0.09722222222222222,144,14,426.6666666666667,0.1981191188097
v27_seed1,157,1655.347037615095,4354.76171875,0.05,140,7,438.85714285714283,0.17725780606269836
v27_seed1,158,1677.1576245530207,4297.47119140625,0.09774436090225563,133,13,461.9548872180451,0.1934104561805725
v27_seed1,159,1597.5802264404297,4068.962646484375,0.06,150,9,409.6,0.1743469387292862
v27_seed1,160,1493.9777481363426,3608.5732421875,0.055900621118012424,161,9,381.6149068322981,0.17227092385292053
v27_seed1,161,1566.4675069365112,4285.15234375,0.06289308176100629,159,10,386.41509433962267,0.1714596152305603
v27_seed1,162,1546.3867779243283,4154.13427734375,0.08536585365853659,164,14,374.6341463414634,0.18957510590553284
v27_seed1,163,1469.0696127248366,4298.78955078125,0.05232558139534884,172,9,357.2093023255814,0.21408703923225403
v27_seed1,164,1477.8693862737612,4149.103515625,0.05813953488372093,172,10,357.2093023255814,0.15234893560409546
v27_seed1,165,1549.6099298825054,4159.39404296875,0.0880503144654088,159,14,386.41509433962267,0.14666834473609924
v27_seed1,166,1332.256690979004,4301.0498046875,0.09239130434782608,184,17,333.9130434782609,0.20136505365371704
v27_seed1,167,1619.7652827537863,4595.26220703125,0.12269938650306748,163,20,376.9325153374233,0.1566399335861206
v27_seed1,168,1441.3744591947775,4048.6923828125,0.06532663316582915,199,13,308.7437185929648,0.16817879676818848
v27_seed1,169,1536.7794389204546,4054.922607421875,0.08484848484848485,165,14,372.3636363636364,0.2131965309381485
v27_seed1,170,1439.818158830915,3805.0126953125,0.08163265306122448,196,16,313.46938775510205,0.19013532996177673
v27_seed1,171,1336.9109122958885,3715.75048828125,0.04568527918781726,197,9,311.8781725888325,0.23819021880626678
v27_seed1,172,1488.2878871608425,4362.79833984375,0.07027027027027027,185,13,332.1081081081081,0.19754497706890106
v27_seed1,173,1464.8021730246003,4266.5732421875,0.06701030927835051,194,13,316.70103092783506,0.25361889600753784
v27_seed1,174,1398.9942537477502,4052.11279296875,0.08376963350785341,191,16,321.67539267015707,0.18897056579589844
v27_seed1,175,1520.6422218322755,4550.04736328125,0.15,160,24,384.0,0.19934797286987305
v27_seed1,176,1569.6318323360467,4144.56591796875,0.12422360248447205,161,20,381.6149068322981,0.18962660431861877
v27_seed1,177,1500.5930294016894,3566.212890625,0.08376963350785341,191,16,321.67539267015707,0.2009580284357071
v27_seed1,178,1600.6680110051082,4604.4599609375,0.1301775147928994,169,22,363.55029585798815,0.18080341815948486
v27_seed1,179,1517.2341373080299,4145.1142578125,0.13690476190476192,168,23,365.7142857142857,0.22283008694648743
v27_seed1,180,1560.9690693248401,4437.5537109375,0.18181818181818182,165,30,372.3636363636364,0.2044714242219925
v27_seed1,181,1584.9258885618117,4139.1435546875,0.08743169398907104,183,16,335.73770491803276,0.15556810796260834
v27_seed1,182,1643.366453370848,4137.61328125,0.1958041958041958,143,28,429.65034965034965,0.14997674524784088
v27_seed1,183,1532.9481646380848,4433.30224609375,0.12025316455696203,158,19,388.8607594936709,0.1366720199584961
v27_seed1,184,1447.5121689391651,3763.97265625,0.07194244604316546,139,10,442.0143884892086,0.12247439473867416
v27_seed1,185,1417.1818881330819,3909.402099609375,0.10344827586206896,145,15,423.7241379310345,0.09405335783958435
v27_seed1,186,1392.4616288949321,4142.5849609375,0.09271523178807947,151,14,406.887417218543,0.15466612577438354
v27_seed1,187,1484.2774851181928,3734.942626953125,0.10294117647058823,136,14,451.7647058823529,0.1492912769317627
v27_seed1,188,1331.9771371439201,4602.02734375,0.034013605442176874,147,5,417.9591836734694,0.10290500521659851
v27_seed1,189,1304.1440325927733,4266.19287109375,0.07,100,7,614.4,0.09483743458986282
v27_seed1,190,1198.6503303929378,4133.3974609375,0.08421052631578947,95,8,646.7368421052631,0.11294044554233551
v27_seed1,191,1233.362063030864,4135.01318359375,0.08527131782945736,129,11,476.27906976744185,0.09879880398511887
v27_seed1,192,1222.291386726575,3441.383056640625,0.02564102564102564,156,4,393.84615384615387,0.13769643008708954
v27_seed1,193,1374.4526834690826,3607.423095703125,0.03723404255319149,188,7,326.8085106382979,0.16236436367034912
v27_seed1,194,1478.2126393037684,4141.2734375,0.0427807486631016,187,8,328.5561497326203,0.13603457808494568
v27_seed1,195,1298.1637349048806,3619.75048828125,0.01675977653631285,179,3,343.24022346368713,0.16600781679153442
v27_seed1,196,1208.6816551443765,3270.7255859375,0.004405286343612335,227,1,270.66079295154185,0.12182368338108063
v27_seed1,197,1338.4620333099365,3441.242919921875,0.005,200,1,307.2,0.12640661001205444
v27_seed1,198,1266.8915083821614,3360.824462890625,0.0044444444444444444,225,1,273.06666666666666,0.11910219490528107
v27_seed1,199,1385.468162611419,3654.75048828125,0.00980392156862745,204,2,301.1764705882353,0.135639488697052
v27_seed1,200,1377.2774169628437,3781.67236328125,0.014423076923076924,208,3,295.38461538461536,0.11004412174224854
v27_seed1,201,1354.2831211767825,3949.07177734375,0.015228426395939087,197,3,311.8781725888325,0.09966689348220825
v27_seed1,202,1298.7212876373867,3270.85546875,0.009433962264150943,212,2,289.811320754717,0.0845198705792427
v27_seed1,203,1300.9021333188427,3621.702392578125,0.025510204081632654,196,5,313.46938775510205,0.10365822911262512
v27_seed1,204,1266.8499319647665,4315.35986328125,0.01694915254237288,177,3,347.1186440677966,0.10186611115932465
v27_seed1,205,1326.578911709426,3386.8935546875,0.010050251256281407,199,2,308.7437185929648,0.09748142957687378
v27_seed1,206,1305.565802482179,3426.052734375,0.015228426395939087,197,3,311.8781725888325,0.1142822653055191
v27_seed1,207,1372.9229627336774,3620.791748046875,0.04081632653061224,147,6,417.9591836734694,0.17249174416065216
v27_seed1,208,1319.7129152606985,3651.75048828125,0.0335195530726257,179,6,343.24022346368713,0.16110515594482422
v27_seed1,209,1301.500385984161,3620.75048828125,0.01775147928994083,169,3,363.55029585798815,0.1202944666147232
v27_seed1,210,1277.002097247398,3442.03076171875,0.02054794520547945,146,3,420.82191780821915,0.0998508483171463
